game_id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401309549,2021,3,regular,2021-09-18T20:00:00.000Z,FALSE,FALSE,FALSE,23467,3984,War Memorial Stadium,2751,Wyoming,Mountain West,45,0.9989378518175727,1550,1633,2050,Ball State,Mid-American,12,0.001062148182427336,1491,1408,2.6328189491,NA,NA
401282076,2021,3,regular,2021-09-18T20:00:00.000Z,FALSE,FALSE,FALSE,0,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,31,0.7318299384334592,1551,1552,344,Mississippi State,SEC,29,0.2681700615665408,1541,1540,7.6360535476,NA,NA
401282628,2021,3,regular,2021-09-18T20:00:00.000Z,FALSE,FALSE,FALSE,12323,3982,Wallace Wade Stadium,150,Duke,ACC,30,0.8582077289286176,1294,1321,77,Northwestern,Big Ten,23,0.14179227107138237,1574,1547,5.8211581255,NA,NA
401309553,2021,3,regular,2021-09-18T20:00:00.000Z,FALSE,FALSE,FALSE,21365,3739,Glass Bowl,2649,Toledo,Mid-American,6,0.02944485905032435,1446,1401,36,Colorado State,Mountain West,22,0.9705551409496757,1381,1426,6.6469560650,NA,NA
401282069,2021,3,regular,2021-09-18T20:00:00.000Z,FALSE,FALSE,FALSE,66311,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,45,0.9989422470739954,1550,1638,290,Georgia Southern,Sun Belt,10,0.0010577529260046292,1470,1382,1.5697772035,NA,NA
401309605,2021,3,regular,2021-09-18T20:15:00.000Z,FALSE,FALSE,FALSE,58772,3765,Husky Stadium,264,Washington,Pac-12,52,0.9989012067551714,1602,1719,2032,Arkansas State,Sun Belt,3,0.0010987932448286442,1374,1257,1.5731711918,NA,NA
401309551,2021,3,regular,2021-09-18T21:00:00.000Z,FALSE,FALSE,FALSE,20097,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,27,0.993686854728616,NA,NA,93,Murray State,NA,10,0.006313145271384046,NA,NA,8.1192527417,NA,NA
401282198,2021,3,regular,2021-09-18T22:00:00.000Z,FALSE,FALSE,FALSE,17132,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,45,0.9984994745617529,NA,NA,2230,Fordham,NA,14,0.00150052543824708,NA,NA,1.7729632986,NA,NA
401282201,2021,3,regular,2021-09-18T22:00:00.000Z,FALSE,FALSE,FALSE,18471,3992,Williams Stadium,2335,Liberty,FBS Independents,45,0.9985631494678922,1570,1606,295,Old Dominion,Conference USA,17,0.0014368505321078473,1242,1206,1.9978668959,NA,NA
401282200,2021,3,regular,2021-09-18T22:00:00.000Z,FALSE,FALSE,FALSE,24833,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,38,0.7020194223486429,1640,1616,151,East Carolina,American Athletic,42,0.2979805776513571,1391,1415,5.5814840235,NA,NA
401282194,2021,3,regular,2021-09-18T22:00:00.000Z,FALSE,FALSE,TRUE,16202,3604,Alamodome,2636,UT San Antonio,Conference USA,27,0.998020600971937,1456,1470,2393,Middle Tennessee,Conference USA,13,0.001979399028062989,1289,1275,6.1194542798,NA,NA
401282196,2021,3,regular,2021-09-18T23:00:00.000Z,FALSE,FALSE,FALSE,12978,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,20,0.9982152819740747,1260,1288,2429,Charlotte,Conference USA,9,0.0017847180259252804,1366,1338,6.2939104622,NA,NA
401282072,2021,3,regular,2021-09-18T23:00:00.000Z,FALSE,FALSE,TRUE,92746,3917,Sanford Stadium,61,Georgia,SEC,40,0.9987035189662309,1925,1938,2579,South Carolina,SEC,13,0.0012964810337691146,1395,1382,1.2249767464,NA,NA
401301006,2021,3,regular,2021-09-18T23:00:00.000Z,FALSE,FALSE,FALSE,29475,3886,Raymond James Stadium,58,South Florida,American Athletic,38,0.9297513470938749,NA,NA,50,Florida A&M,NA,17,0.07024865290612514,NA,NA,2.3850992281,NA,NA
401282197,2021,3,regular,2021-09-18T23:00:00.000Z,FALSE,FALSE,FALSE,50118,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,54,0.9989492630252097,1493,1567,2229,Florida International,Conference USA,21,0.0010507369747903006,1357,1283,2.5410941775,NA,NA
401282203,2021,3,regular,2021-09-18T23:00:00.000Z,FALSE,FALSE,FALSE,24242,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,9,0.3289107002090751,1289,1278,2653,Troy,Sun Belt,21,0.6710892997909249,1454,1465,6.6099955328,NA,NA
401309856,2021,3,regular,2021-09-18T23:00:00.000Z,FALSE,FALSE,FALSE,11090,3932,Qualcomm Stadium,21,San Diego State,Mountain West,33,0.9216440673239854,1614,1615,254,Utah,Pac-12,31,0.0783559326760146,1636,1635,6.3394762272,NA,NA
401301005,2021,3,regular,2021-09-18T23:00:00.000Z,FALSE,FALSE,FALSE,22998,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,45,0.9989437753650022,NA,NA,2755,Grambling,NA,0,0.001056224634997771,NA,NA,1.1502516285,NA,NA
401309609,2021,3,regular,2021-09-18T23:00:00.000Z,FALSE,FALSE,FALSE,16107,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,34,0.37183796109931644,NA,NA,2916,Incarnate Word,NA,42,0.6281620389006836,NA,NA,8.3299501678,NA,NA
401282630,2021,3,regular,2021-09-18T23:30:00.000Z,FALSE,FALSE,FALSE,56919,3670,Carter-Finley Stadium,152,NC State,ACC,45,0.9989468290230552,NA,NA,231,Furman,NA,7,0.001053170976944795,NA,NA,1.3216331630,NA,NA
401282631,2021,3,regular,2021-09-18T23:30:00.000Z,FALSE,FALSE,TRUE,50500,3787,Kenan Memorial Stadium,153,North Carolina,ACC,59,0.9977447992110386,1777,1803,258,Virginia,ACC,39,0.0022552007889613535,1569,1543,4.3088617534,NA,NA
401310704,2021,3,regular,2021-09-18T23:30:00.000Z,FALSE,FALSE,TRUE,20264,3713,Falcon Stadium,2005,Air Force,Mountain West,45,0.9505641237446633,1632,1604,328,Utah State,Mountain West,49,0.04943587625533674,1336,1364,6.8554144202,NA,NA
401282070,2021,3,regular,2021-09-18T23:30:00.000Z,FALSE,FALSE,FALSE,109958,3632,Beaver Stadium,213,Penn State,Big Ten,28,0.9535593003507998,1753,1764,2,Auburn,SEC,20,0.04644069964920017,1740,1729,6.3874205952,NA,NA
401282074,2021,3,regular,2021-09-18T23:30:00.000Z,FALSE,FALSE,FALSE,92547,3958,Tiger Stadium,99,LSU,SEC,49,0.9988894418156266,1646,1694,2117,Central Michigan,Mid-American,21,0.0011105581843734447,1426,1378,1.5319482834,NA,NA
401282195,2021,3,regular,2021-09-18T23:30:00.000Z,FALSE,FALSE,TRUE,17731,3825,Apogee Stadium,249,North Texas,Conference USA,6,0.0005323562662224771,1263,1185,5,UAB,Conference USA,40,0.9994676437337775,1414,1492,1.2930480605,NA,NA
401309850,2021,3,regular,2021-09-18T23:30:00.000Z,FALSE,FALSE,FALSE,42782,3626,Autzen Stadium,2483,Oregon,Pac-12,48,0.9312612379070335,NA,NA,2619,Stony Brook,NA,7,0.06873876209296648,NA,NA,1.1834544558,NA,NA
401309607,2021,3,regular,2021-09-19T00:00:00.000Z,FALSE,FALSE,FALSE,21720,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,12,NA,NA,NA,2296,Jackson State,NA,7,NA,NA,NA,NA,NA,NA
401282080,2021,3,regular,2021-09-19T00:00:00.000Z,FALSE,FALSE,FALSE,21124,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,23,0.08377614240729747,1240,1222,24,Stanford,Pac-12,41,0.9162238575927025,1497,1515,2.7884728327,NA,NA
401309608,2021,3,regular,2021-09-19T00:00:00.000Z,FALSE,FALSE,FALSE,15204,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,28,0.9958865342492281,NA,NA,2016,Alcorn State,NA,21,0.004113465750771872,NA,NA,4.8675835799,NA,NA
401282075,2021,3,regular,2021-09-19T00:00:00.000Z,FALSE,FALSE,FALSE,54198,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,61,0.9985658076126345,1625,1739,2655,Tulane,American Athletic,21,0.0014341923873655293,1603,1489,2.1116207610,NA,NA
401319455,2021,3,regular,2021-09-19T00:00:00.000Z,FALSE,FALSE,FALSE,11823,3601,Aggie Memorial Stadium,166,New Mexico State,FBS Independents,43,0.9868500462238133,NA,NA,2569,South Carolina State,NA,35,0.013149953776186663,NA,NA,2.6734765800,NA,NA
401282202,2021,3,regular,2021-09-19T00:00:00.000Z,FALSE,FALSE,FALSE,0,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,58,NA,1721,1840,242,Rice,Conference USA,0,NA,1293,1174,NA,NA,NA
401287903,2021,3,regular,2021-09-19T01:00:00.000Z,FALSE,FALSE,FALSE,36702,3653,Albertsons Stadium,68,Boise State,Mountain West,20,0.2050464433097894,1679,1677,197,Oklahoma State,Big 12,21,0.7949535566902106,1661,1663,7.6308643831,NA,NA
401309853,2021,3,regular,2021-09-19T02:00:00.000Z,FALSE,FALSE,FALSE,33481,3619,Arizona Stadium,12,Arizona,Pac-12,19,0.07631660870481848,NA,NA,2464,Northern Arizona,NA,21,0.9236833912951815,NA,NA,4.4182849243,NA,NA
401309854,2021,3,regular,2021-09-19T02:15:00.000Z,FALSE,FALSE,FALSE,61570,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,27,0.5848847370647765,1814,1821,9,Arizona State,Pac-12,17,0.4151152629352235,1670,1663,7.7324002023,NA,NA
401287906,2021,3,regular,2021-09-19T02:30:00.000Z,FALSE,FALSE,FALSE,35193,6501,Allegiant Stadium,2439,UNLV,Mountain West,3,NA,1229,1166,66,Iowa State,Big 12,48,NA,1776,1839,NA,NA,NA
401309855,2021,3,regular,2021-09-19T02:45:00.000Z,FALSE,FALSE,FALSE,50698,1056,Rose Bowl,26,UCLA,Pac-12,37,0.8080706704032627,1630,1621,278,Fresno State,Mountain West,40,0.19192932959673725,1563,1572,8.9393902279,NA,NA
401310705,2021,3,regular,2021-09-19T04:30:00.000Z,FALSE,FALSE,TRUE,0,3610,Aloha Stadium,62,Hawai'i,Mountain West,13,0.8601066155683939,1343,1345,23,San José State,Mountain West,17,0.13989338443160615,1469,1467,8.0175688258,NA,NA
401282208,2021,4,regular,2021-09-23T23:30:00.000Z,FALSE,FALSE,FALSE,28377,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,31,0.9448823057115732,1664,1663,276,Marshall,Conference USA,30,0.05511769428842683,1616,1617,9.0095008013,NA,NA
401282204,2021,4,regular,2021-09-24T22:30:00.000Z,FALSE,FALSE,TRUE,11076,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,42,0.9394171190407301,1338,1338,2393,Middle Tennessee,Conference USA,39,0.06058288095926989,1275,1275,7.6733507814,NA,NA
401282638,2021,4,regular,2021-09-24T23:00:00.000Z,FALSE,FALSE,TRUE,38699,3923,Scott Stadium,258,Virginia,ACC,17,0.006987301531118002,1543,1500,154,Wake Forest,ACC,37,0.993012698468882,1609,1652,3.8999700831,NA,NA
401282637,2021,4,regular,2021-09-25T00:00:00.000Z,FALSE,FALSE,FALSE,0,1964,Carrier Dome,183,Syracuse,ACC,24,0.6736686611654593,1420,1424,2335,Liberty,FBS Independents,21,0.3263313388345407,1606,1602,7.4917686881,NA,NA
401310707,2021,4,regular,2021-09-25T02:00:00.000Z,FALSE,FALSE,TRUE,35093,3660,Bulldog Stadium,278,Fresno State,Mountain West,38,0.5822204615869597,1572,1561,2439,UNLV,Mountain West,30,0.4177795384130403,1166,1177,5.9288735319,NA,NA
401282644,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,FALSE,41048,3752,Heinz Field,221,Pittsburgh,ACC,77,0.9989707126072923,NA,NA,160,New Hampshire,NA,7,0.0010292873927076895,NA,NA,1.1215734532,NA,NA
401282817,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,FALSE,0,3632,Beaver Stadium,213,Penn State,Big Ten,38,0.9969426573281517,NA,NA,222,Villanova,NA,17,0.0030573426718483177,NA,NA,1.3791573966,NA,NA
401301010,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,FALSE,0,3806,Lincoln Financial Field,218,Temple,American Athletic,41,0.9379131583503107,NA,NA,2681,Wagner,NA,7,0.06208684164968925,NA,NA,1.8017190370,NA,NA
401282645,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,FALSE,53174,3799,Lane Stadium,259,Virginia Tech,ACC,21,0.8886659478411177,NA,NA,257,Richmond,NA,10,0.11133405215888226,NA,NA,1.9821349308,NA,NA
401287910,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,FALSE,46672,3616,Amon G. Carter Stadium,2628,TCU,Big 12,34,0.3200208458824503,1644,1620,2567,SMU,American Athletic,42,0.6799791541175497,1545,1569,4.8492886382,NA,NA
401282086,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,FALSE,44500,3615,Alumni Stadium,103,Boston College,ACC,41,0.8200237598572858,1530,1538,142,Missouri,SEC,34,0.17997624014271418,1510,1502,7.8927897972,NA,NA
401282792,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,FALSE,46236,3953,TCF Bank Stadium,135,Minnesota,Big Ten,10,0.973079227044645,1648,1592,189,Bowling Green,Mid-American,14,0.026920772955355,1020,1076,5.5798755418,NA,NA
401282085,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,TRUE,50298,3693,Davis Wade Stadium,344,Mississippi State,SEC,25,0.39703886258729965,1540,1545,99,LSU,SEC,28,0.6029611374127004,1694,1689,3.8898453696,NA,NA
401282707,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,TRUE,FALSE,59571,3933,Soldier Field,275,Wisconsin,Big Ten,13,0.0015410953153109721,1763,1696,87,Notre Dame,FBS Independents,41,0.998458904684689,1774,1841,7.3659447226,NA,NA
401308834,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,FALSE,24045,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,23,0.9668986807584498,1639,1644,193,Miami (OH),Mid-American,10,0.03310131924155024,1376,1371,3.5946123190,NA,NA
401287911,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,TRUE,98349,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,70,0.9984813447638374,1840,1903,2641,Texas Tech,Big 12,35,0.0015186552361625694,1567,1504,2.1369984713,NA,NA
401282206,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,FALSE,18382,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,31,0.8390915938691985,1378,1378,2229,Florida International,Conference USA,27,0.16090840613080148,1283,1283,8.2725584647,NA,NA
401282088,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,TRUE,32178,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,0,0.0006707942974411079,1222,1127,61,Georgia,SEC,62,0.9993292057025589,1938,2033,0.0957362632,NA,NA
401310706,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,TRUE,23715,3905,Romney Stadium,328,Utah State,Mountain West,3,0.5359773320224592,1364,1336,68,Boise State,Mountain West,27,0.46402266797754077,1677,1705,3.5000257535,NA,NA
401282805,2021,4,regular,2021-09-25T16:00:00.000Z,FALSE,FALSE,FALSE,27129,3911,Ryan Field,77,Northwestern,Big Ten,35,0.9690248829548078,1547,1607,195,Ohio,Mid-American,6,0.03097511704519218,1407,1347,2.5943181061,NA,NA
401282642,2021,4,regular,2021-09-25T16:30:00.000Z,FALSE,FALSE,FALSE,44019,3948,Hard Rock Stadium,2390,Miami,ACC,69,NA,NA,NA,2115,Central Connecticut,NA,0,NA,NA,NA,NA,NA,NA
401286301,2021,4,regular,2021-09-25T17:00:00.000Z,FALSE,FALSE,FALSE,15261,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,53,0.9989683453651663,1654,1718,113,UMass,FBS Independents,3,0.0010316546348336786,1005,941,1.0504903960,NA,NA
401309554,2021,4,regular,2021-09-25T18:00:00.000Z,FALSE,FALSE,FALSE,12317,3980,Waldo Stadium,2711,Western Michigan,Mid-American,23,0.9925308015118646,1445,1494,23,San José State,Mountain West,3,0.007469198488135431,1467,1418,3.6461899613,NA,NA
401309557,2021,4,regular,2021-09-25T18:00:00.000Z,FALSE,FALSE,FALSE,14253,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,59,0.8256668062546255,1382,1479,326,Texas State,Sun Belt,21,0.17433319374537448,1293,1196,3.3938470769,NA,NA
401309555,2021,4,regular,2021-09-25T18:00:00.000Z,FALSE,FALSE,TRUE,14902,3919,Scheumann Stadium,2050,Ball State,Mid-American,12,0.03367440832645279,1408,1387,2649,Toledo,Mid-American,22,0.9663255916735473,1401,1422,5.0530445799,NA,NA
401309861,2021,4,regular,2021-09-25T18:30:00.000Z,FALSE,FALSE,TRUE,51483,587,Rice-Eccles Stadium,254,Utah,Pac-12,24,0.9891237546551545,1635,1639,265,Washington State,Pac-12,13,0.010876245344845548,1422,1418,7.5520226172,NA,NA
401309556,2021,4,regular,2021-09-25T18:30:00.000Z,FALSE,FALSE,FALSE,10076,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,41,0.9986100993745762,NA,NA,311,Maine,NA,14,0.0013899006254237678,NA,NA,2.5079978727,NA,NA
401282756,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,FALSE,FALSE,65456,3793,Kinnick Stadium,2294,Iowa,Big Ten,24,0.6938751267374744,1883,1870,36,Colorado State,Mountain West,14,0.3061248732625256,1426,1439,4.2693765059,NA,NA
401286190,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,FALSE,FALSE,12538,3892,Rentschler Field,41,Connecticut,American Athletic,22,0.0050646438192653905,1005,1032,2751,Wyoming,Mountain West,24,0.9949353561807346,1633,1606,6.6449123773,NA,NA
401282775,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,FALSE,TRUE,106943,3558,Michigan Stadium,130,Michigan,Big Ten,20,0.7924969986805936,1824,1818,164,Rutgers,Big Ten,13,0.20750300131940635,1536,1542,2.6069787937,NA,NA
401282643,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,FALSE,TRUE,56919,3670,Carter-Finley Stadium,152,NC State,ACC,27,0.9162988391281424,1531,1559,228,Clemson,ACC,21,0.08370116087185764,1907,1879,9.1422053589,NA,NA
401282082,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,TRUE,TRUE,57992,3687,AT&T Stadium,8,Arkansas,SEC,20,0.9712754474500134,1638,1677,245,Texas A&M,SEC,10,0.028724552549986626,1817,1778,6.1824871596,NA,NA
401287907,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,FALSE,TRUE,42539,4727,McLane Stadium,239,Baylor,Big 12,31,0.4572757242458242,1581,1585,66,Iowa State,Big 12,29,0.5427242757541758,1839,1835,7.8711453453,NA,NA
401282765,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,FALSE,FALSE,30117,3665,Maryland Stadium,120,Maryland,Big Ten,37,0.9907361200387593,1396,1445,2309,Kent State,Mid-American,16,0.009263879961240673,1386,1337,3.1014081536,NA,NA
401282716,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,FALSE,TRUE,52840,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,13,0.34384471111218234,1570,1566,356,Illinois,Big Ten,9,0.6561552888878177,1340,1344,7.4139739419,NA,NA
401282640,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,FALSE,TRUE,50964,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,23,0.14549801044957514,1345,1344,97,Louisville,ACC,31,0.8545019895504249,1527,1528,5.3926495683,NA,NA
401282213,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,FALSE,FALSE,29264,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,28,0.3493169928218137,1552,1542,2636,UT San Antonio,Conference USA,31,0.6506830071781863,1470,1480,5.8208667569,NA,NA
401310709,2021,4,regular,2021-09-25T19:30:00.000Z,FALSE,FALSE,FALSE,7619,3932,Qualcomm Stadium,21,San Diego State,Mountain West,48,0.9891003734438111,NA,NA,119,Towson,NA,21,0.010899626556188924,NA,NA,2.3941133025,NA,NA
401282639,2021,4,regular,2021-09-25T20:00:00.000Z,FALSE,FALSE,FALSE,19128,3982,Wallace Wade Stadium,150,Duke,ACC,52,0.9938414082407916,1321,1341,2305,Kansas,Big 12,33,0.006158591759208409,1080,1060,4.2558819580,NA,NA
401282083,2021,4,regular,2021-09-25T20:00:00.000Z,FALSE,FALSE,FALSE,86650,3785,Jordan-Hare Stadium,2,Auburn,SEC,34,0.40138164916743807,1729,1717,2247,Georgia State,Sun Belt,24,0.598618350832562,1288,1300,8.9922260238,NA,NA
401301011,2021,4,regular,2021-09-25T21:00:00.000Z,FALSE,FALSE,FALSE,14881,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,41,NA,1510,1506,2032,Arkansas State,Sun Belt,34,NA,1257,1261,NA,NA,NA
401309610,2021,4,regular,2021-09-25T22:00:00.000Z,FALSE,FALSE,TRUE,17522,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,20,0.8436728887663706,1382,1390,309,Louisiana,Sun Belt,28,0.1563271112336294,1693,1685,5.2103432115,NA,NA
401282209,2021,4,regular,2021-09-25T22:00:00.000Z,FALSE,FALSE,FALSE,0,3918,Foreman Field,295,Old Dominion,Conference USA,34,0.18629258873309712,1206,1221,2084,Buffalo,Mid-American,35,0.8137074112669029,1563,1548,3.6618346635,NA,NA
401309858,2021,4,regular,2021-09-25T22:00:00.000Z,FALSE,FALSE,TRUE,47236,3940,Stanford Stadium,24,Stanford,Pac-12,24,0.061677289505365225,1515,1501,26,UCLA,Pac-12,35,0.9383227104946348,1621,1635,4.6617783538,NA,NA
401301007,2021,4,regular,2021-09-25T22:00:00.000Z,FALSE,FALSE,FALSE,39218,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,31,0.6873836201852881,NA,NA,2127,Charleston Southern,NA,28,0.3126163798147119,NA,NA,4.1800401793,NA,NA
401282210,2021,4,regular,2021-09-25T22:30:00.000Z,FALSE,FALSE,FALSE,18326,3895,Rice Stadium,242,Rice,Conference USA,48,0.998597911054858,NA,NA,2640,Texas Southern,NA,34,0.0014020889451420437,NA,NA,1.3332837833,NA,NA
401282087,2021,4,regular,2021-09-25T23:00:00.000Z,FALSE,FALSE,TRUE,77559,3994,Williams-Brice Stadium,2579,South Carolina,SEC,10,0.01531369838006672,1382,1387,96,Kentucky,SEC,16,0.9846863016199333,1598,1593,4.3963875698,NA,NA
401301008,2021,4,regular,2021-09-25T23:00:00.000Z,FALSE,FALSE,TRUE,25054,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,28,0.3984583730564756,1558,1553,2426,Navy,American Athletic,20,0.6015416269435244,1260,1265,5.8404560381,NA,NA
401282084,2021,4,regular,2021-09-25T23:00:00.000Z,FALSE,FALSE,TRUE,88478,3634,Ben Hill Griffin Stadium,57,Florida,SEC,38,0.9859202968686468,1744,1779,2633,Tennessee,SEC,14,0.014079703131353205,1517,1482,3.2571202096,NA,NA
401282205,2021,4,regular,2021-09-25T23:00:00.000Z,FALSE,FALSE,TRUE,15488,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,24,0.9681127939701637,1350,1392,249,North Texas,Conference USA,0,0.0318872060298363,1185,1143,2.9133501204,NA,NA
401282784,2021,4,regular,2021-09-25T23:00:00.000Z,FALSE,FALSE,TRUE,70332,3936,Spartan Stadium,127,Michigan State,Big Ten,23,0.1725612912658724,1554,1555,158,Nebraska,Big Ten,20,0.8274387087341276,1573,1572,7.7644115173,NA,NA
401287909,2021,4,regular,2021-09-25T23:00:00.000Z,FALSE,FALSE,TRUE,51444,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,31,0.9985239986154201,1663,1674,2306,Kansas State,Big 12,20,0.001476001384579928,1547,1536,3.8913089536,NA,NA
401287908,2021,4,regular,2021-09-25T23:30:00.000Z,FALSE,FALSE,TRUE,84353,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,16,0.6021140856342391,1863,1860,277,West Virginia,Big 12,13,0.39788591436576093,1543,1546,7.1796801835,NA,NA
401282081,2021,4,regular,2021-09-25T23:30:00.000Z,FALSE,FALSE,FALSE,100077,3657,Bryant Denny Stadium,333,Alabama,SEC,63,0.9989619365205381,2104,2145,2572,Southern Mississippi,Conference USA,14,0.0010380634794618926,1278,1237,1.0194790572,NA,NA
401282641,2021,4,regular,2021-09-25T23:30:00.000Z,FALSE,TRUE,TRUE,37450,5348,Mercedes-Benz Stadium,59,Georgia Tech,ACC,45,0.9509619811089448,1382,1502,153,North Carolina,ACC,22,0.04903801889105519,1803,1683,4.7503368373,NA,NA
401282811,2021,4,regular,2021-09-25T23:30:00.000Z,FALSE,FALSE,FALSE,95178,3861,Ohio Stadium,194,Ohio State,Big Ten,59,0.9989673355701963,1893,1934,2006,Akron,Mid-American,7,0.0010326644298036536,991,950,1.0709452293,NA,NA
401282214,2021,4,regular,2021-09-26T00:00:00.000Z,FALSE,FALSE,FALSE,25171,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,31,0.422418804306853,1401,1408,84,Indiana,Big Ten,33,0.5775811956931469,1585,1578,5.6786663530,NA,NA
401282207,2021,4,regular,2021-09-26T00:00:00.000Z,FALSE,FALSE,FALSE,19763,3713,Falcon Stadium,2005,Air Force,Mountain West,31,0.9988887562345365,1604,1660,2226,Florida Atlantic,Conference USA,7,0.0011112437654634544,1575,1519,2.7473663087,NA,NA
401310708,2021,4,regular,2021-09-26T00:00:00.000Z,FALSE,FALSE,FALSE,13932,3601,Aggie Memorial Stadium,166,New Mexico State,FBS Independents,21,0.07909513102412,1172,1140,62,Hawai'i,Mountain West,41,0.92090486897588,1345,1377,2.8825778550,NA,NA
401309611,2021,4,regular,2021-09-26T00:00:00.000Z,FALSE,FALSE,TRUE,12766,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,29,0.9613760621642796,1058,1122,2653,Troy,Sun Belt,16,0.03862393783572038,1465,1401,7.5853818781,NA,NA
401282211,2021,4,regular,2021-09-26T00:00:00.000Z,FALSE,FALSE,FALSE,16023,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,21,0.00851014872713156,1489,1476,5,UAB,Conference USA,28,0.9914898512728685,1492,1505,4.2344703382,NA,NA
401282212,2021,4,regular,2021-09-26T01:00:00.000Z,FALSE,FALSE,FALSE,15069,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,20,0.9622501430474736,1221,1234,167,New Mexico,Mountain West,13,0.03774985695252642,1276,1263,7.7032124705,NA,NA
401309857,2021,4,regular,2021-09-26T01:30:00.000Z,FALSE,FALSE,TRUE,60104,3765,Husky Stadium,264,Washington,Pac-12,31,0.1840809652530979,1719,1714,25,California,Pac-12,24,0.8159190347469021,1456,1461,5.4341076311,NA,NA
401301009,2021,4,regular,2021-09-26T02:15:00.000Z,FALSE,FALSE,FALSE,60217,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,35,0.9714415774101886,1821,1797,58,South Florida,American Athletic,27,0.02855842258981145,1149,1173,1.4459709621,NA,NA
